SummitCode,SummitName,Latitude,Longitude,AltM
JA/WK-050,Hyougajyoyama,34.06710,135.40669,701
JA/WK-051,Naritani,33.77090,135.78670,691
JA/WK-052,Oominejyo,34.07810,135.33540,688
JA/WK-053,Hikarigamine,33.67940,135.91611,686
JA/WK-054,Toyanomori,33.62240,135.63200,686
JA/WK-055,JA/WK-055,34.27080,135.51010,681
JA/WK-056,Bunryouzan,33.75710,135.52090,680
JA/WK-057,Tose,33.98520,135.40269,672
JA/WK-058,Takatsuo,34.00260,135.27631,665
JA/WK-059,Kasagiyama,33.63060,135.73990,638
JA/WK-060,Udomariyama,34.08440,135.37730,619
JA/WK-061,Nishigamine,34.09890,135.26880,614
JA/WK-062,Nyohouzan,33.80060,135.82359,610
JA/WK-063,Jyuzendake,33.59130,135.57790,608
JA/WK-064,Takaoyama,33.77580,135.42650,606
JA/WK-065,Zenjinomoriyama,33.59370,135.54691,591
JA/WK-066,Mitsumineyama,34.32960,135.36520,576
JA/WK-067,JA/WK-067,33.75890,135.60471,572
JA/WK-068,Nishinotani,33.75510,135.81039,552
JA/WK-069,Takashio,33.59160,135.72810,550
JA/WK-070,JA/WK-070,33.66740,135.49899,550
JA/WK-071,Mitsuboshiyama,33.79100,135.40430,549
JA/WK-072,Ooyama,33.53930,135.63240,544
JA/WK-073,Senbayama,34.09210,135.20621,542
JA/WK-074,Chizukawa,33.95630,135.18961,530
JA/WK-075,Inugajyoyama,33.94800,135.31160,522
JA/WK-076,Ookama,33.56240,135.60970,520
JA/WK-077,Shiotsuyama,33.63080,135.44791,517
JA/WK-078,Wada,34.20610,135.42039,508
JA/WK-079,Mimaiyama,33.62790,135.49271,491
JA/WK-080,Unzampou,34.30170,135.23500,490
JA/WK-081,Wasayama,33.91430,135.24350,489
JA/WK-082,Mioyama,33.81370,135.50720,485
JA/WK-083,Minenoyama,33.53330,135.70660,482
JA/WK-084,Ameyama,34.18340,135.36411,477
JA/WK-085,Kamiyama,33.94440,135.28169,475
JA/WK-086,Karasuyama,34.06430,135.29640,470
JA/WK-087,Tajigoe,33.74890,135.91850,453
JA/WK-088,Maeyama,34.08940,135.41420,452
JA/WK-089,JA/WK-089,33.60780,135.44080,450
JA/WK-090,JA/WK-090,33.97400,135.36819,429
JA/WK-091,Kabui,33.96620,135.31149,425
JA/WK-092,Takahatayama,33.83370,135.35500,414
JA/WK-093,Koshiroyama,33.98400,135.17540,408
JA/WK-094,Hiegouriyama,33.55200,135.66190,408
JA/WK-095,Yokozato,33.83570,135.30910,387
JA/WK-096,JA/WK-096,34.04950,135.29871,371
JA/WK-097,JA/WK-097,33.83380,135.33121,370
JA/WK-098,Nishiyama,33.90260,135.10390,338
JA/WK-099,Ochayagotenyama,34.23950,135.30920,279
JA/WK-100,Bentendake,34.22050,135.57249,984
JA/WK-101,Takehara,33.97710,135.96201,875
JA/WK-102,Takeyama,33.76490,135.62360,850
JA/WK-103,JA/WK-103,33.92720,135.56560,820
JA/WK-104,Iimoriyama,34.24370,135.44949,745
JA/WK-105,JA/WK-105,33.79550,135.70039,741
JA/WK-106,JA/WK-106,33.79100,135.54880,737
JA/WK-107,Ootsutsugamine,34.26730,135.53160,683
JA/WK-108,Hoshiyama,34.25110,135.50330,675
JA/WK-109,Chojagamine,33.97400,135.25909,650
JA/WK-110,Shimono,33.77710,135.86639,641
JA/WK-111,Dounoya,33.95520,135.35201,636
JA/WK-112,Near Nagahata,33.91220,135.42799,630
JA/WK-113,Mizugamoto,33.91190,135.33430,625
JA/WK-114,JA/WK-114,34.24550,135.47820,618
JA/WK-115,Toyakurayama,33.63500,135.79420,530
JA/WK-116,Near Kamikosigata,33.96790,135.34560,530
JA/WK-117,Nakanotaki,33.97730,135.38280,507
JA/WK-118,JA/WK-118,33.52840,135.61900,498
JA/WK-119,Doi,33.95200,135.47009,490
JA/WK-120,Kirihata,33.87600,135.77350,485
JA/WK-121,Takano,33.64050,135.82880,484
JA/WK-122,Yakeoyama,33.81520,135.53191,450
JA/WK-123,Near Kabui,33.96230,135.30701,440
JA/WK-124,JA/WK-124,33.87620,135.32539,430
JA/WK-125,Near Kaminakano,33.99470,135.17490,410
JA/WK-126,JA/WK-126,33.72060,135.91850,384
JA/WK-127,Near Tamoto,33.78880,135.37691,380
JA/WK-128,Dainichiyama,33.82640,135.76530,369
JA/WK-129,Gero,33.67920,135.57220,363
JA/WK-130,JA/WK-130,33.52220,135.75540,310
JA/WK-131,Hinoyama,33.88510,135.06320,202
JA/WK-132,JA/WK-132,33.83910,135.25169,271
JA/WK-133,Hebio,33.92980,135.22960,262
JA/WK-134,Kasaneyama,33.96250,135.09331,262
JA/WK-135,JA/WK-135,33.63350,135.85100,250
JA/WK-136,Takakurayama,34.16810,135.26241,248
JA/WK-137,Kuroiwayama,33.85450,135.19330,241
JA/WK-138,Hiramiyama,34.06310,135.16389,240
JA/WK-139,Nagusayama,34.18420,135.19530,228
JA/WK-140,Minoshima,34.07020,135.12421,179
JA/WK-141,Oomoriyama,33.47310,135.82739,171
JA/WK-142,Youryusan,34.23540,135.60680,1009
JA/WK-143,JA/WK-143,33.58230,135.48830,376
JA/WK-144,Bunryouzan(Higashi),33.75450,135.53030,684
JA/YG-001,Kogorousan,34.41680,132.00861,1162
JA/YG-002,Rakanzan,34.35560,132.06720,1109
JA/YG-003,Heikegadake,34.31840,131.89970,1066
JA/YG-004,Daishojin,34.34260,131.97910,1022
JA/YG-005,Naganoyama,34.27530,131.87759,1015
JA/YG-006,Iigadake,34.32970,131.74400,937
JA/YG-007,Ishigatake,34.24500,131.74530,924
JA/YG-008,Shokokuyama,34.29920,131.75020,890
JA/YG-009,Oohira,34.27060,131.76559,842
JA/YG-010,Ookuragatake,34.37260,131.64220,834
JA/YG-011,JA/YG-011,34.35650,131.70120,818
JA/YG-012,Dakenotani,34.24350,131.86000,798
JA/YG-013,Kinpouzan,34.19180,131.84180,790
JA/YG-014,Ondake,34.25970,131.40930,789
JA/YG-015,Takabagatake,34.28750,131.59801,761
JA/YG-016,Kitanakayama,34.31720,132.10350,751
JA/YG-017,JA/YG-017,34.26170,131.71091,750
JA/YG-018,Datsuyasan,34.24670,131.45039,746
JA/YG-019,Nishihoubenzan,34.21080,131.40939,742
JA/YG-020,Higashihoubenzan,34.22190,131.44290,734
JA/YG-021,Tsutsuragatake,34.31190,131.66830,733
JA/YG-022,Takabachiyama,34.27340,131.74249,730
JA/YG-023,Metakiyama,34.40660,131.66010,716
JA/YG-024,Kurojishiyama,34.35590,131.60480,716
JA/YG-025,Gesan,34.18350,131.03059,713
JA/YG-026,Monomigadake,34.13610,132.02240,709
JA/YG-027,JA/YG-027,34.42460,131.61530,705
JA/YG-028,Katsuragisan,34.30540,131.30280,702
JA/YG-029,Eboshidake,34.08710,131.96960,697
JA/YG-030,Tenjyougadake,34.31100,131.04289,691
JA/YG-031,Kanozan,33.91410,132.24530,691
JA/YG-032,Ryumondake,34.25480,131.50760,688
JA/YG-033,Shiraishidake,34.21040,131.86710,679
JA/YG-034,Ichiigadake,34.29190,131.06740,672
JA/YG-035,Hanaoyama,34.28390,131.22099,664
JA/YG-036,JA/YG-036,34.17370,131.85240,662
JA/YG-037,Gongenyama,34.50390,131.65640,653
JA/YG-038,Yabitsuyama,34.23080,131.38580,653
JA/YG-039,Kousyoujiyama,34.07550,132.15379,645
JA/YG-040,Iraoyama,34.52480,131.61720,641
JA/YG-041,Nosakayama,34.43470,131.75841,640
JA/YG-042,JA/YG-042,34.16570,131.80800,640
JA/YG-043,Oohirayama,34.07340,131.63029,631
JA/YG-044,Sengokuyama,34.18930,131.75830,630
JA/YG-045,Sarugayama,34.47930,131.56599,626
JA/YG-046,Sanadagatake,34.17030,131.59380,621
JA/YG-047,Nakamuradani,34.30140,131.55550,621
JA/YG-048,Onigajyo,34.09640,130.93330,619
JA/YG-049,Kurusonzan (Odake),34.21460,130.97630,616
JA/YG-050,Kujiragadake,34.30580,131.34380,616
JA/YG-051,Mitsugashira,34.29580,131.17760,615
JA/YG-052,Midoriyama,34.14520,131.86099,614
JA/YG-053,Ryuuouzan,34.06840,130.93590,614
JA/YG-054,JA/YG-054,34.31660,131.25270,613
JA/YG-055,Shimosuke,34.16470,131.87759,608
JA/YG-056,JA/YG-056,34.52880,131.59219,600
JA/YG-057,Teijyogatake,34.32810,131.53059,600
JA/YG-058,Efunedake,34.34870,131.52631,600
JA/YG-059,Inunaki,34.25610,131.56841,598
JA/YG-060,Nobegahara,34.23750,131.93910,596
JA/YG-061,Ryumonjiyama,34.15650,131.83099,594
JA/YG-062,Oofujiyama,34.26250,131.55020,590
JA/YG-063,Amagoeyama,34.41100,131.53290,580
JA/YG-064,Ganbisan,34.23310,131.17900,580
JA/YG-065,Oobayama,34.51420,131.54660,579
JA/YG-066,Nodanimura,34.22990,131.94920,579
JA/YG-067,Rengesan,34.11990,132.06770,576
JA/YG-068,Mitsudake,34.50540,131.53011,566
JA/YG-069,Near Kiriishitouge,34.19910,131.95869,565
JA/YG-070,Himurogatake,34.05070,132.12340,563
JA/YG-071,Nishiyanooka,34.08840,131.85280,561
JA/YG-072,Gongenyama,34.33660,131.28380,560
JA/YG-073,Sobagatake,34.16820,131.56000,557
JA/YG-074,Nebikiyama,34.31050,131.46510,556
JA/YG-075,Gobangadake,34.40330,131.45860,551
JA/YG-076,Ikegamine,34.27120,132.05850,545
JA/YG-077,Kotoishiyama,33.97340,132.14920,545
JA/YG-078,Kurusonsan,34.20370,131.63361,544
JA/YG-079,Oogushi,34.53680,131.70100,543
JA/YG-080,Gongenyama,34.25330,131.35840,543
JA/YG-081,Shiraishiyama,34.19590,131.60600,541
JA/YG-082,Zenitsuboyama,34.01110,132.19670,540
JA/YG-083,Umanose,33.89020,132.21930,538
JA/YG-084,Kouyama,34.65210,131.61340,533
JA/YG-085,Inunakiyama,34.58140,131.62399,527
JA/YG-086,Oozasan,33.85310,132.14230,526
JA/YG-087,Tougamori,34.10550,132.12910,525
JA/YG-088,Oofujiyama,34.34800,131.36320,523
JA/YG-089,Hioyama,34.37020,131.31960,521
JA/YG-090,JA/YG-090,34.34140,131.14349,520
JA/YG-091,Kashiwagiyama,34.19530,132.10480,518
JA/YG-092,Oonodake,34.31710,131.58160,516
JA/YG-093,JA/YG-093,34.16810,130.98140,506
JA/YG-094,Shinokumagatake,34.10160,131.75830,504
JA/YG-095,JA/YG-095,34.07750,130.97200,501
JA/YG-096,Tetsuwariyama,34.34550,131.21291,490
JA/YG-097,Fukayama,33.79250,132.22530,468
JA/YG-098,Yahazugadake,34.08660,131.59610,461
JA/YG-099,Aratakisan,34.15300,131.29691,459
JA/YG-100,Sakurayama,34.14970,131.21651,455
JA/YG-101,Kumagatougeyama,34.37890,131.47900,453
JA/YG-102,Jyoumaeyama,34.26590,131.36360,447
JA/YG-103,Sumitomo Oosaka Cement,34.22700,131.25101,445
JA/YG-104,Shibafuneyama,34.39950,131.44490,445
JA/YG-105,Konpirayama,34.13670,131.23750,440
JA/YG-106,Rousouyama,34.05220,130.95230,440
JA/YG-107,Ooboshiyama,33.91070,132.09579,438
JA/YG-108,Aigoyama,34.21930,131.59970,435
JA/YG-109,Kounouchiyama,34.13830,132.13130,433
JA/YG-110,Taruyama,34.10330,132.01691,431
JA/YG-111,Okuyama,34.11840,131.49460,430
JA/YG-112,Kamagayama,34.54680,131.65590,429
JA/YG-113,Teranishi,34.16200,132.12520,428
JA/YG-114,Nobeyasu,34.04180,132.15550,428
JA/YG-115,Ryuugobou,34.23300,131.28070,426
JA/YG-116,Kurokawachiyama,34.11400,131.45100,424
JA/YG-117,Toodakeyama,34.52610,131.46950,416
JA/YG-118,Toragatake,34.01010,131.94240,414
JA/YG-119,Amakiyama,34.11510,132.09320,407
JA/YG-120,Syuouzan,34.62650,131.69160,405
JA/YG-121,JA/YG-121,34.20780,131.15320,398
JA/YG-122,Shiramizuyama,34.38350,131.36530,396
JA/YG-123,Kougadake,34.44260,131.43871,395
JA/YG-124,Sabayamatouge,34.09540,131.53329,395
JA/YG-125,Hirabaradake,34.10840,131.34360,395
JA/YG-126,Rokumanbouyama,34.11640,130.99290,395
JA/YG-127,Yakeshimoyama,34.37530,131.42039,393
JA/YG-128,Shioujisan,34.02830,130.98180,392
JA/YG-129,Kashinoki,34.14170,131.09190,392
JA/YG-130,Shibuki,34.32000,131.20650,387
JA/YG-131,Tenguyama,34.39520,131.36060,385
JA/YG-132,Nakayama,34.02550,132.02229,383
JA/YG-133,Takadake,34.36500,131.38150,381
JA/YG-134,Shirakiyama,33.88860,132.35120,374
JA/YG-135,Karasuyama,34.17250,131.12981,372
JA/YG-136,Ryougonjiyama,34.06520,131.51221,370
JA/YG-137,JA/YG-137,34.05550,132.02470,365
JA/YG-138,Dakeyama,34.08320,131.74541,364
JA/YG-139,Taikazan,34.00860,131.81911,362
JA/YG-140,Iwakisan,33.98760,132.03920,362
JA/YG-141,Tajiriyama,34.03850,132.05890,360
JA/YG-142,Higashihoubensan,34.20640,131.53380,360
JA/YG-143,Iwaijima,33.78460,131.97980,357
JA/YG-144,Nishikiyama,34.00700,131.58009,354
JA/YG-145,Shiroyama,33.98200,132.17770,354
JA/YG-146,Amagoidake,34.39850,131.05820,347
JA/YG-147,Oomiyama,33.93730,132.42140,337
JA/YG-148,JA/YG-148,34.09250,130.90849,330
JA/YG-149,Kameoyama,34.04490,131.45860,325
JA/YG-150,Matsutakeyama,34.08610,131.14470,324
JA/YG-151,Moriuchi,34.18060,132.12891,323
JA/YG-152,Takayama,34.42190,131.17661,320
JA/YG-153,Shiroyama,34.05940,132.00070,319
JA/YG-154,Kamisakariyama,33.83420,132.09351,314
JA/YG-155,Kurokamiyama,34.02980,131.73579,313
JA/YG-156,Oootoyama,34.10030,131.11020,310
JA/YG-157,Oguranokyo,34.11130,130.87579,309
JA/YG-158,Hinoyama,34.06500,131.42740,304
JA/YG-159,Shiroyama,34.16130,132.16660,300
JA/YG-160,Senbouzan,33.95210,131.97729,299
JA/YG-161,Kinzouzan,34.02000,132.41180,290
JA/YG-162,Agawadake,34.33430,130.94890,288
JA/YG-163,Yatsusima,33.72400,132.14520,269
JA/YG-164,Takatsuboyama,33.93710,131.82629,256
JA/YG-165,Yamajimayama,34.43300,131.24130,249
JA/YG-166,JA/YG-166,33.80600,132.39490,232
JA/YG-167,Futaoijima,34.10540,130.77991,230
JA/YG-168,Hachigoyama,33.98020,131.78940,230
JA/YG-169,Suribachiyama,33.97230,131.85989,229
JA/YG-170,JA/YG-170,34.40760,130.99930,226
JA/YG-171,Katashima,33.92230,132.45850,216
JA/YG-172,Suzakidaira,33.81270,132.25301,201
JA/YG-173,Yotsudai,33.79370,132.05000,189
JA/YG-174,Mishima,34.77200,131.13850,175
JA/YG-175,Takatsuboyama,33.95230,132.34940,167
JA/YG-176,Aijima,34.50870,131.27831,157
JA/YG-177,Midouyama,33.85500,132.00681,155
JA/YG-178,JA/YG-178,34.30980,131.83760,989
JA/YG-179,Takahachiyama,34.40080,132.03920,706
JA/YG-180,Uegayama,34.27850,131.61320,690
JA/YG-181,Kidokoyama,34.51080,131.62560,648
JA/YG-182,Ootakagami,34.15490,131.80820,647
JA/YG-183,Takayama,33.91280,132.27100,618
JA/YG-184,Tenjyoyama,34.32610,131.26210,602
JA/YG-185,Atagoyama,34.51870,131.58510,595
JA/YG-186,Tabettou,34.56560,131.59500,592
JA/YG-187,Kawachiyama,34.42700,131.72321,580
JA/YG-188,Yokoyama,34.33280,131.58530,580
JA/YG-189,Okayama,34.21900,131.92059,579
JA/YG-190,Todagatake,34.19850,131.70551,572
JA/YG-191,Hoshizaka,34.37370,132.01210,559
JA/YG-192,Eminesan,34.17990,131.38480,549
JA/YG-193,Nyoidake,34.29050,131.26910,545
JA/YG-194,Kidoyama,34.23820,131.52609,542
JA/YG-195,Minamikuwamura,34.24590,132.04671,533
JA/YG-196,JA/YG-196,34.19700,132.11099,520
JA/YG-197,Ougiyama,34.33890,131.34309,514
JA/YG-198,Near Takakuroishi,34.13590,131.65210,490
JA/YG-199,Near Tochizaki,34.35950,131.56470,484
JA/YG-200,Near Higashiyama,34.25740,131.96600,484
JA/YG-201,Taniyama,34.20780,131.18719,472
JA/YG-202,Chiyogatake,34.37910,131.33000,468
JA/YG-203,Dougaharayama,34.36060,131.33591,457
JA/YG-204,Terayashiki,34.32490,131.49409,450
JA/YG-205,Sukizakiyama,34.19330,131.44940,437
JA/YG-206,Ooharayasan,34.37150,131.55460,435
JA/YG-207,Near Maochiyama,34.22720,131.68390,420
JA/YG-208,JA/YG-208,34.16750,132.04590,420
JA/YG-209,Jigokudai,34.26500,131.30560,409
JA/YG-210,Akanodani,34.23620,131.22701,409
JA/YG-211,JA/YG-211,34.21450,131.15530,398
JA/YG-212,Handa,34.36860,131.52071,394
JA/YG-213,Zenjyoujiyama,34.10600,131.37170,392
JA/YG-214,Dousyugatake,34.15000,131.12860,387
JA/YG-215,Kasagatake,34.12720,130.94949,383
JA/YG-216,Toyogatake,34.15410,131.06630,382
JA/YG-217,Ryugatake,34.06140,132.02699,365
JA/YG-218,Karane,34.55230,131.68739,360
JA/YG-219,Fuefuki,34.35550,131.40540,359
JA/YG-220,Kyonoyama,34.24720,130.93201,332
JA/YG-221,JA/YG-221,34.02530,132.07539,330
JA/YG-222,JA/YG-222,34.56140,131.67130,326
JA/YG-223,Taketsuneyama,34.00910,132.12000,325
JA/YG-224,Shinnagata,34.14720,131.36839,322
JA/YG-225,Oohirayama,34.13470,132.10519,316
JA/YG-226,Near Oominesan,33.93590,131.99159,300
JA/YG-227,Gorokusan,33.95980,131.99420,293
JA/YG-228,JA/YG-228,34.10440,130.89211,290
JA/YG-229,Ryoujyusan,33.98930,130.96581,288
JA/YG-230,Ooshima,33.71820,132.13429,279
JA/YG-231,Hinoyama,33.97440,130.96060,268
JA/YG-232,Tsuruhayama,33.97210,131.95061,262
JA/YG-233,Shosenmine,34.06540,131.67690,261
JA/YG-234,Hanagatake,34.07650,131.48109,260
JA/YG-235,Edomariyama,34.02900,131.60820,259
JA/YG-236,Rokubusan,34.14410,131.01140,257
JA/YG-237,Ooyama(Futaoijima),34.10900,130.77831,252
JA/YG-238,Hakusan,34.10530,131.04359,251
JA/YG-239,JA/YG-239,34.17450,131.49440,250
JA/YG-240,Shimofuridake,34.01600,131.25780,249
JA/YG-241,Okuhatayama,33.96810,131.85741,232
JA/YG-242,Akagoyama,33.95670,132.07851,230
JA/YG-243,Tashimayama,34.02130,131.53230,222
JA/YG-244,Tainomine,33.93530,132.44769,212
JA/YG-245,Meotoiwa,34.37760,131.26109,211
JA/YG-246,Ooyama,34.08340,131.04980,211
JA/YG-247,Koiwaijima,33.79090,131.93530,209
JA/YG-248,Kojimayama,34.38120,131.23540,195
JA/YG-249,Yutamajyouyama,34.22020,130.92560,193
JA/YG-250,Oiseyama,34.06500,131.38870,182
JA/YG-251,Kohamayama,34.01370,131.47009,181
JA/YG-252,Okikamurojima,33.84980,132.37050,180
JA/YG-253,Hagi Base of Self Defence,34.77140,131.13330,180
JA/YG-254,Ootsuyama,34.00170,131.70770,174
JA/YG-255,Shiritakayama,34.65050,131.64990,170
JA/YG-256,Nasakejima,33.95860,132.47459,170
JA/YG-257,Majima,33.98340,131.72620,165
JA/YG-258,Senshima,34.04350,131.76680,161
JA/YG-259,JA/YG-259,34.31480,131.64700,729
JA/YG-260,Kumanodake,34.35360,131.07280,359
JA/YG-261,Ongasayama,34.08260,131.01640,312
JA/YG-262,Iwagouyama,34.12340,131.30740,227
JA/YM-001,Chyoukaizan (Shinzan),39.09940,140.04880,2236
JA/YM-002,Gassan,38.54910,140.02699,1984
JA/YM-003,Asahidake (Ooasahidake),38.26050,139.92239,1871
JA/YM-004,Zaouzan (Kumanodake),38.14390,140.43970,1841
JA/YM-005,Itoudake,38.34290,139.84911,1772
JA/YM-006,Shoujigatake,38.38100,139.91080,1482
JA/YM-007,Hayama,38.52930,140.21049,1462
JA/YM-008,Akamidoudake,38.44820,139.93350,1446
JA/YM-009,Iwaigameyama,38.19760,139.87959,1417
JA/YM-010,Komatayama,38.86290,140.48570,1367
JA/YM-011,Santaizan,38.13700,139.88730,1293
JA/YM-012,Hachigatamine,38.19150,139.96840,1289
JA/YM-013,Shibakurayama,38.45180,140.56090,1276
JA/YM-014,Kojinyama,38.49180,140.58540,1270
JA/YM-015,Shibakurayama,38.15630,139.88271,1263
JA/YM-016,Takayasuyama,38.45380,139.83620,1245
JA/YM-017,Hiuchidake,38.84020,140.44850,1238
JA/YM-018,Toudonosan,38.24450,140.02290,1203
JA/YM-019,Hinotodake,39.03200,140.21930,1146
JA/YM-020,JA/YM-020,37.80760,140.02130,1138
JA/YM-021,Ookaburayama,38.86030,140.54950,1119
JA/YM-022,Karematsuyama,37.97570,139.64200,1119
JA/YM-023,Oosakaiyama,37.99520,139.64349,1102
JA/YM-024,Shouyamori,39.03060,140.24409,1100
JA/YM-025,Hachimoriyama,38.80160,140.41870,1098
JA/YM-026,Kokuzoudake,38.65300,140.03990,1091
JA/YM-027,Sangouyama,38.51970,140.15350,1090
JA/YM-028,Torigatayama,38.62140,140.10271,1081
JA/YM-029,Koshibayama,38.77500,140.62469,1056
JA/YM-030,Gankarayama,39.01670,140.22600,1045
JA/YM-031,Oobudou,38.41630,139.71339,1028
JA/YM-032,Mokuzouyama,38.78950,140.40140,1026
JA/YM-033,Nabehage,38.40190,139.73450,1023
JA/YM-034,Mayasan,38.52020,139.72780,1020
JA/YM-035,Fushibeyama,38.31450,140.02000,1017
JA/YM-036,JA/YM-036,38.19260,139.83211,1010
JA/YM-037,Hachimoriyama,37.82850,140.24620,1004
JA/YM-038,Doukisawayama,38.38890,140.51120,1003
JA/YM-039,Shiratakayama,38.22260,140.17310,994
JA/YM-040,Yakuwayama,38.50670,139.84641,992
JA/YM-041,Nukuhiyama,38.26910,140.07150,991
JA/YM-042,JA/YM-042,39.05410,140.11450,990
JA/YM-043,Mitakiyama,39.05110,140.17130,986
JA/YM-044,Daizumoriyama,38.35400,140.00720,984
JA/YM-045,Saruppanayama,37.96810,139.74879,983
JA/YM-046,JA/YM-046,38.14000,139.96091,981
JA/YM-047,Koshikiyama (Otokokoshikiyama),39.01210,140.31059,981
JA/YM-048,Yunosawadake,38.60580,139.77879,964
JA/YM-049,Shirafu,38.15000,139.69051,962
JA/YM-050,Kurateyama,37.93730,139.67320,952
JA/YM-051,Uenoyama,38.48590,140.18069,920
JA/YM-052,Kayakurayama,38.40340,140.54620,907
JA/YM-053,Amayobariyama,38.33880,140.44650,906
JA/YM-054,Bunatsubureyama,37.91200,139.81200,898
JA/YM-055,Benkeiyama,38.92130,140.12399,887
JA/YM-056,JA/YM-056,38.20680,139.80530,871
JA/YM-057,Takabiyama,38.46800,140.07600,870
JA/YM-058,Kotoriumi,39.01450,140.11320,865
JA/YM-059,Warabitouge,38.11910,139.69060,842
JA/YM-060,Kumanogaeshiyama,38.72140,140.45970,828
JA/YM-061,Ootazawa,38.74130,140.43381,820
JA/YM-062,Kuromoriyama,38.16350,140.20560,811
JA/YM-063,Koyouzan,38.06880,140.24290,800
JA/YM-064,JA/YM-064,38.14840,140.12790,800
JA/YM-065,Kitahinagayama,38.52670,140.56250,791
JA/YM-066,Daihanayama,37.98020,139.69510,790
JA/YM-067,Tokuamiyama,38.18790,139.78940,788
JA/YM-068,Fukageyama,38.98790,140.08420,784
JA/YM-069,Oomoriyama,38.81450,140.07950,781
JA/YM-070,Kanayama,38.69160,140.49100,763
JA/YM-071,JA/YM-071,38.99460,140.37621,751
JA/YM-072,Gakiyama,38.19280,139.75591,741
JA/YM-073,Atsumidake,38.62010,139.63071,736
JA/YM-074,JA/YM-074,38.86710,140.10170,730
JA/YM-075,Taizousan,38.88250,140.05740,729
JA/YM-076,Oohirayama,38.16360,140.23900,715
JA/YM-077,Dashigamine,37.98910,139.89960,694
JA/YM-078,Takatsumujiyama,38.06630,140.20399,693
JA/YM-079,Yoroidake,38.61800,139.66550,687
JA/YM-080,Hayama,38.13920,140.31160,687
JA/YM-081,Yakushidake,38.58320,139.66510,686
JA/YM-082,Suisyouyama,38.38220,140.45950,668
JA/YM-083,JA/YM-083,38.79290,140.06940,662
JA/YM-084,Sasanoyama,37.88020,140.07990,660
JA/YM-085,Fujikurayama,38.66260,139.68570,654
JA/YM-086,Nishinosawa,38.95430,140.34390,650
JA/YM-087,Obatayama,37.94010,139.92430,646
JA/YM-088,Numahira,38.67920,140.44431,643
JA/YM-089,Tsunagihakonokuchi,38.04000,139.85159,640
JA/YM-090,Akutsu,38.04670,140.23730,632
JA/YM-091,Oohatayama,38.54800,139.64549,617
JA/YM-092,Higashiyama,38.59180,139.63550,610
JA/YM-093,Torinosu,38.60830,139.69099,607
JA/YM-094,Kadomadai,38.56300,139.60980,597
JA/YM-095,Toudou,37.96700,139.92641,590
JA/YM-096,JA/YM-096,38.06130,139.71910,551
JA/YM-097,JA/YM-097,38.97840,140.17720,550
JA/YM-098,Ootakaneyama,38.57590,140.31770,543
JA/YM-099,Imaichi,38.12930,139.77730,542
JA/YM-100,JA/YM-100,38.57270,139.59390,533
JA/YM-101,Ryubasan,38.90290,140.36830,521
JA/YM-102,JA/YM-102,38.93070,140.36180,511
JA/YM-103,Nishizawa,38.02990,140.21919,504
JA/YM-104,JA/YM-104,38.66610,139.65210,490
JA/YM-105,Imozawayama,38.52200,139.63139,483
JA/YM-106,Kitanosawa,38.88480,140.36060,417
JA/YM-107,Maeyama,38.90180,140.32080,413
JA/YM-108,Hachimori,38.91120,140.29570,381
JA/YM-109,Magarikawayama,38.83160,140.20000,322
JA/YM-110,Arakurayama,38.73630,139.71100,307
JA/YM-111,Takadateyama,38.76300,139.74750,273
JA/YM-112,Eboshidake,37.87230,139.65480,2017
JA/YM-113,Kankouzan,38.30630,139.87910,1695
JA/YM-114,Koasahidake,38.27350,139.94510,1647
JA/YM-115,Yudonoyama,38.53100,139.98480,1500
JA/YM-116,JA/YM-116,38.41840,139.91740,1400
JA/YM-117,Ryuyama,38.18300,140.39470,1362
JA/YM-118,Yamagatakamurodake,38.25100,140.47121,1343
JA/YM-119,Nakazawamine,38.20870,139.94040,1343
JA/YM-120,Odake,38.56770,140.09700,1226
JA/YM-121,Takakurayama,37.82560,139.98399,1226
JA/YM-122,Near Shimoyanagisawayama,38.60910,140.08459,1180
JA/YM-123,Tatsunosawa,37.83870,139.84280,1163
JA/YM-124,Kuromori,38.50100,140.56560,1082
JA/YM-125,Nishinagamatsu,38.56300,140.12041,1061
JA/YM-126,Midoumori,38.49980,140.50470,1056
JA/YM-127,Ashidayama,38.17630,139.84280,1051
JA/YM-128,Marumoriyama,38.43900,139.86980,1026
JA/YM-129,Koshikidake,38.48700,140.44740,1015
JA/YM-130,Okabuyama,39.00940,140.26019,997
JA/YM-131,JA/YM-131,39.02810,140.28661,943
JA/YM-132,Gongenyama,38.81950,140.49440,930
